2021/04/01, 295
2021/04/02, 293
2021/04/03, 286
2021/04/04, 280
2021/04/05, 277
2021/04/07, 281
2021/04/08, 281
2021/04/10, 286
2021/04/12, 289
2021/04/13, 288
2021/04/15, 289
2021/04/16, 287
2021/04/18, 290
2021/04/20, 295
2021/04/21, 295
2021/04/22, 290
2021/04/24, 287
2021/04/26, 283
2021/04/27, 283
2021/04/29, 284
2021/04/30, 290
2021/05/01, 293
2021/05/01, 299
2021/05/03, 295
2021/05/05, 296
2021/05/06, 296
2021/05/08, 293
2021/05/09, 292
2021/05/10, 291
2021/05/11, 285
2021/05/13, 285
2021/05/14, 282
2021/05/16, 286
2021/05/17, 289
2021/05/19, 294
2021/05/20, 293
2021/05/22, 291
2021/05/23, 293
2021/05/24, 298
2021/05/25, 303
2021/05/26, 308
2021/05/27, 314
2021/05/27, 319
2021/05/29, 324
2021/05/29, 329
2021/05/31, 334
2021/06/01, 332
2021/06/03, 330
2021/06/04, 332
2021/06/06, 330
2021/06/08, 326
2021/06/09, 327
2021/06/11, 330
2021/06/13, 330
2021/06/14, 333
2021/06/16, 335
2021/06/17, 333
2021/06/19, 334
2021/06/21, 337
2021/06/22, 334
2021/06/24, 332
2021/06/25, 332
2021/06/27, 328
2021/06/27, 322
2021/06/29, 329
2021/06/30, 333
2021/07/01, 338
2021/07/02, 344
2021/07/04, 349
2021/07/05, 347
2021/07/05, 343
2021/07/07, 353
2021/07/08, 352
2021/07/10, 355
2021/07/12, 356
2021/07/13, 355
2021/07/15, 361
2021/07/16, 364
2021/07/17, 371
2021/07/17, 379
2021/07/18, 387
2021/07/18, 395
2021/07/19, 402
2021/07/19, 410
2021/07/20, 417
2021/07/21, 423
2021/07/22, 425
2021/07/23, 418
2021/07/23, 413
2021/07/24, 408
2021/07/24, 403
2021/07/25, 397
2021/07/25, 390
2021/07/26, 383
2021/07/26, 376
2021/07/27, 369
2021/07/27, 363
2021/07/27, 357
2021/07/28, 352
2021/07/29, 346
2021/07/30, 339
2021/07/30, 334
2021/08/01, 329
2021/08/02, 331
2021/08/04, 328
2021/08/04, 326
2021/08/06, 329
2021/08/07, 335
2021/08/09, 337
2021/08/10, 341
2021/08/12, 345
2021/08/13, 340
2021/08/14, 334
2021/08/15, 328
2021/08/17, 327
2021/08/18, 331
2021/08/20, 336
2021/08/21, 340
2021/08/23, 342
2021/08/25, 342
2021/08/26, 336
2021/08/28, 331
2021/08/29, 334
2021/08/31, 336
2021/09/01, 337
2021/09/02, 343
2021/09/03, 349
2021/09/03, 356
2021/09/04, 362
2021/09/04, 367
2021/09/05, 373
2021/09/06, 377
2021/09/08, 377
2021/09/09, 374
2021/09/09, 369
2021/09/10, 363
2021/09/11, 358
2021/09/11, 351
2021/09/12, 343
2021/09/13, 338
2021/09/15, 336
2021/09/16, 332
2021/09/17, 326
2021/09/18, 324
2021/09/19, 322
2021/09/21, 320
2021/09/22, 321
2021/09/24, 323
2021/09/25, 328
2021/09/26, 331
2021/09/28, 330
2021/09/29, 326
2021/09/30, 333
2021/10/02, 339
2021/10/03, 343
2021/10/05, 346
2021/10/06, 350
2021/10/07, 346
2021/10/09, 343
2021/10/11, 344
2021/10/12, 344
2021/10/14, 345
2021/10/15, 345
2021/10/17, 350
2021/10/18, 355
2021/10/19, 359
2021/10/21, 360
2021/10/21, 366
2021/10/22, 371
2021/10/24, 368
2021/10/25, 364
2021/10/27, 365
2021/10/28, 367
2021/10/30, 366
2021/11/01, 365
2021/11/02, 360
2021/11/03, 355
2021/11/04, 349
2021/11/05, 344
2021/11/07, 346
2021/11/08, 349
2021/11/09, 355
2021/11/11, 359
2021/11/12, 358
2021/11/14, 357
2021/11/15, 350
2021/11/16, 343
2021/11/18, 339
2021/11/19, 338
2021/11/21, 341
2021/11/22, 344
2021/11/24, 347
2021/11/25, 349
2021/11/26, 348
2021/11/28, 352
2021/11/29, 358
2021/12/01, 364
2021/12/01, 370
2021/12/02, 376
2021/12/03, 380
2021/12/05, 379
2021/12/06, 384
2021/12/07, 386
2021/12/08, 380
2021/12/08, 375
2021/12/09, 369
2021/12/10, 365
2021/12/11, 359
2021/12/12, 354
2021/12/13, 347
2021/12/15, 343
2021/12/16, 339
2021/12/18, 340
2021/12/19, 345
2021/12/20, 351
2021/12/21, 357
2021/12/22, 362
2021/12/23, 368
2021/12/24, 373
2021/12/25, 380
2021/12/26, 386
2021/12/26, 391
2021/12/28, 395
2021/12/29, 401
2021/12/30, 405
2022/01/01, 401
2022/01/02, 395
2022/01/03, 390
2022/01/03, 383
2022/01/04, 378
2022/01/04, 370
2022/01/04, 364
2022/01/05, 358
2022/01/05, 352
2022/01/07, 347
2022/01/08, 346
2022/01/10, 340
2022/01/11, 337
2022/01/12, 339
2022/01/13, 333
2022/01/15, 327
2022/01/16, 324
2022/01/18, 322
2022/01/19, 317
2022/01/21, 323
2022/01/22, 326
2022/01/24, 330
2022/01/25, 334
2022/01/25, 339
2022/01/27, 344
2022/01/28, 342
2022/01/29, 337
2022/01/31, 336
2022/02/01, 330
2022/02/02, 324
2022/02/04, 324
2022/02/05, 329
2022/02/07, 330
2022/02/09, 332
2022/02/10, 334
2022/02/12, 338
